ds,Product,State,actual_count,topic,topic_count,topic_keywords,topic_interpretation,year,month_num,forecast_count,model
2021-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,16.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,5,,
2021-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,29.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,6,,
2021-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,28.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,7,,
2021-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,15.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,8,,
2021-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,17.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,9,,
2021-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,17.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,10,,
2021-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,21.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,11,,
2021-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,17.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,12,,
2022-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,18.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,1,,
2022-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,14.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,2,,
2022-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,23.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,3,,
2022-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,21.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,4,,
2022-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,22.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,5,,
2022-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,18.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,6,,
2022-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,33.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,7,,
2022-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,55.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,8,,
2022-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,24.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,9,,
2022-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,23.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,10,,
2022-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,24.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,11,,
2022-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,41.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,12,,
2023-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,35.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,1,,
2023-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,9.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,2,,
2023-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,12.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,3,,
2023-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,17.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,4,,
2023-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,33.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,5,,
2023-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,29.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,6,,
2023-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,29.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,7,,
2023-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,21.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,8,,
2023-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2023,9,21.397039414846745,SARIMA
2023-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2023,10,22.72413517383695,SARIMA
2023-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2023,11,22.72413517383695,SARIMA
2023-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2023,12,22.72413517383695,SARIMA
2024-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,1,22.72413517383695,SARIMA
2024-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,2,22.72413517383695,SARIMA
2024-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,3,22.72413517383695,SARIMA
2024-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,4,22.72413517383695,SARIMA
2024-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,5,22.72413517383695,SARIMA
2024-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,6,22.72413517383695,SARIMA
2024-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,7,22.72413517383695,SARIMA
2024-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MN,,,,,,2024,8,22.72413517383695,SARIMA
2020-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,33.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2020,11,,
2020-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,34.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2020,12,,
2021-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,12.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,1,,
2021-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,29.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,2,,
2021-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,29.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,3,,
2021-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,15.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,4,,
2021-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,22.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,5,,
2021-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,25.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,6,,
2021-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,23.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,7,,
2021-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,30.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,8,,
2021-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,29.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,9,,
2021-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,13.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,10,,
2021-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,17.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,11,,
2021-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,43.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,12,,
2022-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,23.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,1,,
2022-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,26.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,2,,
2022-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,53.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,3,,
2022-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,31.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,4,,
2022-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,45.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,5,,
2022-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,45.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,6,,
2022-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,70.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,7,,
2022-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,56.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,8,,
2022-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,55.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,9,,
2022-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,40.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,10,,
2022-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,41.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,11,,
2022-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,52.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,12,,
2023-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,38.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,1,,
2023-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,53.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,2,,
2023-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,36.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,3,,
2023-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,61.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,4,,
2023-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,73.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,5,,
2023-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,54.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,6,,
2023-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,51.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,7,,
2023-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,40.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,8,,
2023-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2023,9,49.57174210762842,SARIMA
2023-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2023,10,48.25630984749307,SARIMA
2023-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2023,11,48.344005331502096,SARIMA
2023-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2023,12,49.30865565560135,SARIMA
2024-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,1,48.08091887947503,SARIMA
2024-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,2,49.39635113961037,SARIMA
2024-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,3,47.905527911456986,SARIMA
2024-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,4,50.09791501168256,SARIMA
2024-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,5,51.15026081979083,SARIMA
2024-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,6,49.4840466236194,SARIMA
2024-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,7,49.22096017159233,SARIMA
2024-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MS,,,,,,2024,8,48.25630984749308,SARIMA
2020-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2020,11,,
2020-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,5.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2020,12,,
2021-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,1,,
2021-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,4,,
2021-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,5,,
2021-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,1.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,6,,
2021-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,4.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,7,,
2021-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,1.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,10,,
2021-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,1.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,11,,
2022-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,1.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,1,,
2022-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,2,,
2022-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,3,,
2022-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,1.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,4,,
2022-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,5,,
2022-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,3.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,6,,
2022-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,4.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,8,,
2022-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,4.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,9,,
2022-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,5.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,10,,
2022-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,7.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,11,,
2022-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,4.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2022,12,,
2023-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,4.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,1,,
2023-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,3,,
2023-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,6.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,4,,
2023-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,3.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,5,,
2023-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,5.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,6,,
2023-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,4.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,7,,
2023-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,4.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2023,8,,
2023-09-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2023,9,4.254758155304788,SARIMA
2023-10-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2023,10,3.9949691098907447,SARIMA
2023-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2023,11,4.331356515889368,SARIMA
2023-12-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2023,12,4.198779179861397,SARIMA
2024-01-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,1,3.981844640799275,SARIMA
2024-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,2,3.903724541678556,SARIMA
2024-03-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,3,3.502440197202192,SARIMA
2024-04-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,4,4.108001667324278,SARIMA
2024-05-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,5,3.5735951567283566,SARIMA
2024-06-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,6,3.955413951861684,SARIMA
2024-07-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,7,3.88892739438833,SARIMA
2024-08-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,,,,,,2024,8,3.383423229319414,SARIMA
2020-11-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",NH,6.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2020,11,,
2021-02-01,"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",NH,2.0,2.0,400.0,"inquiries, inquiry, xx, hard, credit",Hard inquiries / unauthorized inquiries,2021,2,,
